tt_jd,utc,seconds_from_max,sun_alt_geom_deg,sun_alt_refr_deg,sun_az_deg,airmass_rel,airmass_abs,sep_arcsec,r_sun_arcsec,r_moon_arcsec,magnitude,obsc_geometric,obsc_flux_550nm,transmission,dni_extra,dni_clear_noeclipse,ghi_clear_noeclipse,dhi_clear_noeclipse,dni_eclipsed,ghi_eclipsed_firstorder
2461265.2561826855,2026-08-12T18:07:45.0Z,-1334.8776116967201,8.658111955011476,8.748098810177446,282.1227293379038,6.320240407293344,5.872026163740715,801.7956778719133,946.6571058575888,978.651403569918,0.5934106576730277,0.5018692911876639,0.5213915949143402,0.4786084050856598,1325.3579902535032,204.9861463689936,62.583078659178305,31.406614660195388,98.10809257831964,29.95278746241972
2461265.2561942595,2026-08-12T18:07:46.0Z,-1333.8776171207428,8.655044773955517,8.745060284035727,282.12537193466125,6.322252661156528,5.873895714038054,801.203469655173,946.6571055929292,978.6504197118096,0.593722927239581,0.5022364660571984,0.5218001812477007,0.47819981875229933,1325.3579895124399,204.8757362276678,62.54032883222758,31.391395851492376,97.97153993081463,29.90677391228043
2461265.2562058335,2026-08-12T18:07:47.0Z,-1332.8776225447655,8.651977623245939,8.742021804988424,282.1280145460093,6.324266138187453,5.875766400759407,800.6112503999553,946.6571053282734,978.6494358561534,0.5940352026378442,0.5026037038999713,0.5222088268113637,0.4777911731886363,1325.357988771388,204.76531849616327,62.49758807291616,31.37617561081555,97.83506175262661,29.86079592681873
2461265.2562174075,2026-08-12T18:07:48.0Z,-1331.8776279687881,8.648910502887597,8.738983373054612,282.1306571719643,6.326280839448719,5.877638224892017,800.0190201229789,946.6571050636223,978.648452003055,0.5943474838590427,0.5029710046570012,0.5226175308718672,0.47738246912813276,1325.357988030349,204.65489319264879,62.454856386655436,31.360953939648216,97.69865823146097,29.814853550904502
2461265.2562289815,2026-08-12T18:07:49.0Z,-1330.8776333928108,8.64584341288811,8.735944988256119,282.13329981253986,6.328296766002287,5.879511187422537,799.4267788272365,946.6571047989758,978.6474681526895,0.5946597709016882,0.5033383682779008,0.5230262926702763,0.47697370732972366,1325.357987289323,204.5444603354196,62.41213377889843,31.345730839490372,97.5623295599427,29.76894683087986
2461265.2562405556,2026-08-12T18:07:50.0Z,-1329.8776388168335,8.642776353254186,8.732906650613886,282.13594246775074,6.330313918911937,5.881385289339303,798.8345264991488,946.6571045343333,978.6464843047539,0.5949720637727933,0.5037057947222315,0.5234351114152928,0.47656488858470725,1325.3579865483075,204.43401994276311,62.36942025508765,31.330506311840114,97.42607593694672,29.723075814958626
2461265.25625213,2026-08-12T18:07:51.0Z,-1328.877604007721,8.639709200596982,8.729868237909914,282.13858524393464,6.332332380473031,5.883260607101514,798.2422393331517,946.6571042696846,978.6455004198738,0.5952843750250504,0.5040732987135618,0.5238440027289157,0.47615599727108426,1325.3579858072756,204.32356758918215,62.326714102720146,31.3152797455827,97.28989209141281,29.67723871021046
2461265.256263704,2026-08-12T18:07:52.0Z,-1327.8776094317436,8.636642201715402,8.726829994644868,282.14122792846064,6.3343519893403295,5.885136990806099,797.6499649670424,946.6571040050511,978.6445165771711,0.5955966795391856,0.5044408506448285,0.5242529327423432,0.4757470672576568,1325.3579850662854,204.21311218034378,62.28401876350888,31.300052367397136,97.15378921535743,29.63143926376022
2461265.256275278,2026-08-12T18:07:53.0Z,-1326.8776148557663,8.633575233219322,8.723791798598821,282.1438706276659,6.3363728277622435,5.887014516868632,797.05767959879,946.6571037404219,978.6435327370193,0.595908989865892,0.5048084652349846,0.5246619169164974,0.47533808308350256,1325.3579843253078,204.10264929110258,62.24133252458953,31.28482356623138,97.01776206629711,29.58567569080125
2461265.256286852,2026-08-12T18:07:54.0Z,-1325.877620279789,8.630508295115574,8.720753649792899,282.14651334156486,6.338394896807189,5.888893186281762,796.4653832014247,946.6571034757968,978.6425488994759,0.5962213060194445,0.5051761424522571,0.5250709541910601,0.4749290458089399,1325.357983584342,203.99217893986068,62.1986553914192,31.26959334359631,96.88181089639455,29.539948055645798
2461265.256298426,2026-08-12T18:07:55.0Z,-1324.8776257038116,8.627441387409782,8.71771554824705,282.1491560701732,6.340418197545571,5.8907730000399825,795.8730757975226,946.6571032111771,978.6415650645605,0.59653362798793,0.505543882234044,0.5254800433810197,0.4745199566189803,1325.3579828433897,203.88170114500403,62.15598736944142,31.25436170099993,96.74593598273121,29.49425643015723
2461265.25631,2026-08-12T18:07:56.0Z,-1323.8776311278343,8.624374510111563,8.71467749398519,282.1517988135029,6.34244273104633,5.892653959136431,795.2807573778719,946.6571029465608,978.640581232208,0.5968459557761786,0.5059116845374636,0.5258891832379362,0.4741108167620638,1325.357982102449,203.77121592509042,62.11332846415859,31.239128639973114,96.61013761484348,29.448600889952573
2461265.256321574,2026-08-12T18:07:57.0Z,-1322.877636551857,8.621307663224625,8.7116394870254,282.15444157157117,6.344468498383561,5.894536064569025,794.6884279353288,946.6571026819498,978.6395974024924,0.5971582893880035,0.5062795493184739,0.5262983724477011,0.47370162755229894,1325.3579813615213,203.66072329848944,62.070678680993005,31.223894162020102,96.47441609497285,29.40298151446217
2461265.2563331486,2026-08-12T18:07:58.0Z,-1321.8776017427444,8.618240723368881,8.708601405163291,282.1570844507199,6.34649558220788,5.896419393127028,794.0960636446271,946.6571024173321,978.6386135357893,0.5974706413863714,0.5066474913284809,0.5267076262942874,0.47329237370571264,1325.3579806205762,203.55021883780648,62.02803631003226,31.208657655648185,96.33876624206269,29.357396541479304
2461265.2563447226,2026-08-12T18:07:59.0Z,-1320.8776071667671,8.61517393732789,8.705563492874784,282.159727238308,6.34852382048744,5.898303794269448,793.50371215847,946.6571021527297,978.6376297112615,0.597782986644156,0.507015480919911,0.527116910257795,0.47288308974220505,1325.3579798796727,203.43971145315655,61.985404787903754,31.19342034836617,96.20319932823134,29.3118497350252
2461265.2563562966,2026-08-12T18:08:00.0Z,-1319.8776125907898,8.612107181720253,8.702525627953522,282.1623700406769,6.350553295825649,5.900189344741686,792.9113496995144,946.6571018881315,978.6366458893561,0.5980953376990507,0.5073835328121811,0.5275262397738444,0.4724737602261556,1325.3579791387817,203.3291967174912,61.94278240433183,31.178181628743594,96.06771013687676,29.26633932144521
2461265.2563678706,2026-08-12T18:08:01.0Z,-1318.8776180148125,8.60904045655064,8.699487810418606,282.16501285784284,6.352584009300699,5.902076045545471,792.3189761729088,946.6571016235381,978.6356620701165,0.5984076946011763,0.5077516470158921,0.5279356140308482,0.4720643859691518,1325.3579783979044,203.21867464932723,61.90016916476569,31.162941498301947,95.9322988657995,29.22086534815174
2461265.2563794446,2026-08-12T18:08:02.0Z,-1317.8776234388351,8.605973761826743,8.696450040292143,282.16765568981964,6.354615961990019,5.903963897681823,791.7265916829218,946.6571013589491,978.6346782534664,0.5987200572954207,0.5081198234175831,0.5283450324308031,0.4716549675691969,1325.3579776570396,203.10814526731545,61.85756507469882,31.147699958580457,95.7969656690954,29.175427849216558
2461265.2563910186,2026-08-12T18:08:03.0Z,-1316.8776288628578,8.602907097555324,8.693412317595332,282.17029853662183,6.356649154972864,5.905852902153461,791.1341961726099,946.6571010943646,978.6336944394733,0.5990324258118955,0.5084880620043036,0.5287544948928777,0.47124550510712226,1325.357976916187,202.9976085901002,61.814970139614694,31.132457011116728,95.66171059557968,29.130026826624405
2461265.2564025926,2026-08-12T18:08:04.0Z,-1315.8776342868805,8.599840463743915,8.690374642350145,282.17294139826333,6.358683589329157,5.90774305996372,790.5417896627456,946.6571008297847,978.6327106281641,0.5993448001396434,0.5088563627146878,0.529164001676994,0.47083599832300604,1325.3579761753467,202.88706463638275,61.772384365011106,31.117212657455372,95.52653362489552,29.084662261292454
2461265.2564141667,2026-08-12T18:08:05.0Z,-1314.8776397109032,8.59677386039734,8.6873370145759,282.17558427476035,6.360719266141855,5.909634372118759,789.9493721379154,946.657100565209,978.631726819379,0.5996571802867211,0.5092247255097813,0.5295735533983722,0.4704264466016278,1325.3579754345192,202.77651342479254,61.72980775635077,31.101966899130424,95.39143466469243,29.039334112221695
2461265.256425741,2026-08-12T18:08:06.0Z,-1313.8776049017906,8.593707164145197,8.684299312083482,282.1782272724594,6.362756268470489,5.911526915787753,789.3569197579368,946.6571003006281,978.6307429737607,0.5999695788241152,0.5095931651684033,0.5299831675241669,0.47001683247583315,1325.3579746936762,202.66595052580186,61.68723860669109,31.086719124219865,95.2564081168413,28.994040494097874
2461265.256437315,2026-08-12T18:08:07.0Z,-1312.8776103258133,8.59064062175248,8.681261779319433,282.18087017870937,6.364794433494096,5.913420539696556,788.7644802079831,946.6571000360616,978.6297591703507,0.6002819706074854,0.5099616519871478,0.5303928117359984,0.4696071882640016,1325.357973952874,202.5553848544839,61.644680346806275,31.071470561168333,95.12146474924691,28.948785009096856
2461265.256448889,2026-08-12T18:08:08.0Z,-1311.877615749836,8.587574109844645,8.678224294089881,282.1835130998588,6.366833844226513,5.915315320971894,788.1720296735199,946.6570997714998,978.6287753695789,0.6005943681941596,0.5103302007264889,0.5308025036624088,0.4691974963375912,1325.357973212085,202.44481198155165,61.60213126935025,31.056220598101792,94.98659892827843,28.903565760638777
2461265.256460463,2026-08-12T18:08:09.0Z,-1310.8776211738586,8.58450762842928,8.675186856416932,282.18615603592144,6.368874501753721,5.91721126062273,787.5795681351825,946.6570995069428,978.6277915714081,0.6009067715943457,0.5106988113500873,0.5312122442951116,0.4687877557048884,1325.3579724713093,202.33423192584377,61.559591379836206,31.04096923658015,94.85181048678868,28.85838268506341
2461265.256472037,2026-08-12T18:08:10.0Z,-1309.8776265978813,8.581441177513124,8.672149466321873,282.18879898691176,6.370916407163422,5.919108359659629,786.9870955961741,946.6570992423904,978.626807776064,0.6012191808064711,0.5110674838077558,0.5316220345503377,0.46837796544966226,1325.3579717305465,202.2236447061987,61.51706068376957,31.025716478162412,94.71709927330471,28.813235723507404
2461265.256483611,2026-08-12T18:08:11.0Z,-1308.877632021904,8.57837475710383,8.66911212382692,282.1914419528437,6.372959561543966,5.921006619093759,786.3946120170391,946.6570989778425,978.6258239832443,0.6015315958512157,0.5114362180755168,0.5320318752977128,0.4679681247022872,1325.3579709897956,202.11305034151312,61.474539186670874,31.010462324415048,94.58246514617686,28.76812482012364
2461265.256495185,2026-08-12T18:08:12.0Z,-1307.8776374459267,8.575308367206206,8.666074828951473,282.19408493373356,6.375003965986795,5.92290603993916,785.8021174664539,946.6570987132991,978.624840193133,0.6018440166924036,0.5118050140623465,0.5324417672537956,0.46755823274620445,1325.357970249059,202.00244885061056,61.43202689402475,30.995206776893582,94.44790799499704,28.723049928587514
2461265.2565067597,2026-08-12T18:08:13.0Z,-1306.8776026368141,8.572241884458416,8.663037459519913,282.196728035932,6.377049703911607,5.924806699699632,785.209588066481,946.6570984487498,978.6238563660112,0.6021564559207714,0.5121738865859028,0.5328517276570904,0.46714827234290957,1325.3579695083047,201.89183580213802,61.38952210149867,30.97994922330361,94.31342229510715,28.678009189671968
2461265.2565183337,2026-08-12T18:08:14.0Z,-1305.8776080608368,8.569175555608162,8.660000259951984,282.1993710467795,6.37909661180309,5.926708446455923,784.6170715258094,946.657098184216,978.6228725813517,0.6024688883797866,0.5125428058975637,0.5332617240593192,0.46673827594068085,1325.357968767594,201.78122011539597,61.34702823470956,30.964690892897963,94.17901879386694,28.63300619235261
2461265.2565299077,2026-08-12T18:08:15.0Z,-1304.8776134848595,8.566109257289627,8.656963108067453,282.2020140726287,6.381144773034849,5.928611357669012,784.024543960073,946.6570979196861,978.6218887992217,0.6027813266634684,0.5129117868166657,0.5336717736006051,0.46632822639939486,1325.3579680268942,201.67059735927373,61.30454358892251,30.94943117343079,94.0446919834566,28.588039082046627
2461265.2565414817,2026-08-12T18:08:16.0Z,-1303.8776189088821,8.563042989510395,8.653926003888538,282.20465711349334,6.383194188701383,5.930515434355775,783.4320054102387,946.657097655162,978.6209050198717,0.6030937707503115,0.5132808292695563,0.534081876782344,0.465918123217656,1325.3579672862106,201.55996755280538,61.26206816967286,30.934170066483738,93.91044179801473,28.543107826046082
2461265.2565530557,2026-08-12T18:08:17.0Z,-1302.8776243329048,8.55997675227726,8.650888947436695,282.20730016938813,6.385244859898939,5.932420677534719,782.8394558690106,946.6570973906416,978.6199212431426,0.6034062206440852,0.5136499332123943,0.5344920341035838,0.4655079658964162,1325.3579665455375,201.44933071502302,61.21960198248759,30.9189075736373,93.7762681723448,28.498212391856004
2461265.2565646297,2026-08-12T18:08:18.0Z,-1301.8776297569275,8.556910545597747,8.647851938734119,282.20994324032677,6.387296787724484,5.934327088225015,782.2468953253505,946.6570971261265,978.6189374691673,0.6037186763506901,0.5140190986039153,0.5349022460380423,0.46509775396195774,1325.3579658048789,201.33868686501532,61.1771450329078,30.903643696479133,93.64217104656855,28.453352748610357
2461265.2565762037,2026-08-12T18:08:19.0Z,-1300.8776351809502,8.553844369476638,8.644814977800303,282.2125863263256,6.389349973278085,5.936234667448717,781.6543237879675,946.6570968616156,978.6179536978841,0.6040311378654932,0.5143883253903916,0.535312513023554,0.464687486976446,1325.357965064233,201.2280360217973,61.1346973264388,30.888378436586002,93.50815036817474,28.408528867688496
2461265.2565877778,2026-08-12T18:08:20.0Z,-1299.8776406049728,8.550778223921643,8.641778064657656,282.21522942739847,6.3914044176590625,5.938143416227186,781.0617412635887,946.65709659711,978.6169699292848,0.6043436051849375,0.514757613519386,0.5357228354822766,0.4642771645177234,1325.3579643236005,201.1173782045186,61.092258868629834,30.8731117955524,93.37420608803247,28.363740721510197
2461265.256599352,2026-08-12T18:08:21.0Z,-1298.8776057958603,8.547711985579856,8.638741077145156,282.2178726499016,6.393460204701979,5.940053412449665,780.4691238970805,946.657096332598,978.6159861238486,0.6046560908878201,0.5151269778121748,0.5361332302573202,0.4638667697426798,1325.3579635829512,201.00670897976082,61.04982795813459,30.85784316065892,93.24033279104856,28.318986488286235
2461265.2566109262,2026-08-12T18:08:22.0Z,-1297.877611219883,8.544645901179265,8.635704259651902,282.2205157811659,6.395517170092822,5.941964503454843,779.8765193854846,946.6570960681014,978.6150023606791,0.6049685698235645,0.5154963884920607,0.5365436648916512,0.4634563351083488,1325.357962842345,200.89603727156435,61.0074080146486,30.84257376207424,93.10654117166946,28.274269732928744
2461265.2566225003,2026-08-12T18:08:23.0Z,-1296.8776166439056,8.541579847363886,8.632667490013148,282.22315892754875,6.397575397619175,5.943876767088316,779.283903877359,946.6570958036098,978.6140186001757,0.6052810545689762,0.5158658603757921,0.5369541562194586,0.46304584378054137,1325.3579621017523,200.78535864677815,60.96499733643328,30.827302987131326,92.972825813376,28.229588632727204
2461265.2566340743,2026-08-12T18:08:24.0Z,-1295.8776220679283,8.538513824141328,8.629630768251271,282.225802089064,6.399634888385349,5.945790204376081,778.6912773797076,946.6570955391229,978.6130348425011,0.6055935451204418,0.516235393410943,0.5373647046265396,0.4626352953734604,1325.3579613611728,200.67467312466124,60.92259592904925,30.812030837436723,92.83918667500026,28.184943162553672
2461265.2566456483,2026-08-12T18:08:25.0Z,-1294.877627491951,8.53544783151837,8.626594094387842,282.2284452657263,6.4016956434974945,5.947704816345844,778.0986399132162,946.6570952746405,978.6120510874993,0.605906041466953,0.5166049875362997,0.5377753104849419,0.46222468951505813,1325.357960620606,200.56398072446794,60.8802037980479,30.79675731459577,92.7056237182713,28.140333298166155
2461265.2566572223,2026-08-12T18:08:26.0Z,-1293.8776329159737,8.532381869502588,8.62355746844523,282.2310884575492,6.403757664062428,5.949620604025928,777.5059914426262,946.6570950101633,978.6110673351488,0.6062185436271218,0.5169746427257277,0.5381859742024404,0.4618140257975596,1325.3579598800534,200.45328146551213,60.83782094899565,30.781482420221195,92.57213689791949,28.095759013206788
2461265.2566687963,2026-08-12T18:08:27.0Z,-1292.8776383399963,8.529315938097737,8.620520890442043,282.23373166455013,6.405820951190809,5.951537568448227,776.9133319750811,946.6570947456908,978.6100835856636,0.6065310515972873,0.5173443589267931,0.5385966961558057,0.46140330384419426,1325.3579591395146,200.34257536699616,60.79544738740851,30.766206155909536,92.43872617498651,28.051220283236173
2461265.256680371,2026-08-12T18:08:28.0Z,-1291.8776035308838,8.526249913962443,8.617484238233752,282.23637499308717,6.407885589080151,5.953455787839198,776.320637703537,946.6570944812125,978.609099799318,0.6068435779307391,0.5177141509459152,0.5390074930492712,0.4609925069507288,1325.3579583989592,200.23185799386889,60.75308141461557,30.750927908591283,92.30538618799595,28.00671530630536
2461265.256691945,2026-08-12T18:08:29.0Z,-1290.8776089549065,8.523184043805722,8.614447756180867,282.2390182304841,6.409951412714173,5.955375108885064,775.7279562742518,946.6570942167493,978.6081160553074,0.6071560975037724,0.5180839890077548,0.5394183325823877,0.4605816674176123,1325.3579576584466,200.12113827417596,60.710726445084056,30.735648909221535,92.17212755183051,27.962247616211343
2461265.256703519,2026-08-12T18:08:30.0Z,-1289.8776143789291,8.520118204281982,8.611411322134009,282.24166148310104,6.412018506243838,5.957295609769032,775.1352638642348,946.657093952291,978.6071323139214,0.6074686228781068,0.5184538879265618,0.5398287760377993,0.46017122396220067,1325.3579569179471,200.01041177309065,60.66838077973455,30.72036854477736,92.03903599080688,27.9178430392153
2461265.256715093,2026-08-12T18:08:31.0Z,-1288.8776198029518,8.5170523953988,8.608374936115629,282.24430475095176,6.414086870782235,5.959217291525252,774.5425604684046,946.6570936878372,978.6061485753056,0.6077811540565033,0.5188238476575402,0.5402392247647031,0.4597607752352969,1325.3579561774604,199.89967851006517,60.6260444241481,30.705086816886872,91.90603116107418,27.87347718389588
2461265.256726667,2026-08-12T18:08:32.0Z,-1287.8776252269745,8.513986617161054,8.605338598145527,282.24694803405265,6.416156507445497,5.961140155190705,773.9498461038283,946.6570934233889,978.6051648396269,0.6080936910300356,0.5191938681420688,0.5406499091244394,0.45935009087556056,1325.357955436989,199.78893850448404,60.58371738387223,30.68980372716816,91.77306705796653,27.829136085860984
2461265.256738241,2026-08-12T18:08:33.0Z,-1286.8776306509972,8.510920869576431,8.602302308246307,282.24959133241725,6.418227417349116,5.9630642018017745,773.3571207489464,946.6570931589453,978.6041811065629,0.6084062338099205,0.5195639493453219,0.5410607132840415,0.4589392867159585,1325.3579546965307,199.6781917758611,60.5413996644961,30.674519277256255,91.64016690634607,27.78482677880961
2461265.256749815,2026-08-12T18:08:34.0Z,-1285.8776360750198,8.507855152651462,8.599266066439434,282.25223464606034,6.42029960161064,5.964989432396757,772.7643844128189,946.6570928945064,978.6031973762621,0.6087187823914509,0.5199340912136989,0.5414716103804608,0.45852838961953923,1325.3579539560858,199.56743834369587,60.499091271595724,30.65923346878355,91.50733612423156,27.74055089421031
2461265.2567613893,2026-08-12T18:08:35.0Z,-1284.8776012659073,8.504789343051577,8.596229750592217,282.25487808134613,6.422373144796022,5.966915925544415,772.1716132452805,946.6570926300617,978.6022136091703,0.6090313493507832,0.5203043085959739,0.5418826057154897,0.45811739428451026,1325.3579532156252,199.45667377117186,60.45679050912069,30.643945688310126,91.37457166070487,27.696307334842878
2461265.2567729633,2026-08-12T18:08:36.0Z,-1283.87760668993,8.501723687467411,8.593193605037117,282.2575214255906,6.42444788118191,5.968843527274049,771.5788549653169,946.6570923656328,978.6012298844914,0.6093439095258026,0.5206745716410605,0.542293660428114,0.457706339571886,1325.357952475208,199.34590699029278,60.414500786298454,30.628657167574943,91.24188539716455,27.652100011959494
2461265.2567845373,2026-08-12T18:08:37.0Z,-1282.8776121139526,8.498658062563088,8.590157507639463,282.26016478515726,6.4265238952854835,5.970772316109109,770.9860856946231,946.6570921012087,978.6002461625569,0.6096564755074678,0.5210448952131201,0.5427047877258833,0.45729521227411674,1325.3579517348044,199.23513356456482,60.37222040670821,30.613367293198564,91.10927269586966,27.60792734634539
2461265.2567961114,2026-08-12T18:08:38.0Z,-1281.8776175379753,8.495592468346226,8.58712145842187,282.26280816006,6.428601188228585,5.972702293091878,770.393305438174,946.6570918367895,978.5992624433562,0.609969047293145,0.5214152792610349,0.5431159855319584,0.4568840144680416,1325.357950994415,199.12435351364067,60.329949375953625,30.59807606683159,90.97673401166564,27.563789463539415
2461265.2568076854,2026-08-12T18:08:39.0Z,-1280.877622961998,8.492526904821654,8.584085457404202,282.265451550315,6.430679761136203,5.974633459267565,769.800514236726,946.6570915723752,978.5982787270088,0.6102816248613712,0.5217857237113902,0.5435272524924607,0.4564727475075393,1325.3579502540383,199.0135668571004,60.28768769960291,30.58278349011379,90.84426965453598,27.519686445114225
2461265.2568192594,2026-08-12T18:08:40.0Z,-1279.8776283860207,8.489461371996875,8.581049504608993,282.26809495593614,6.432759615132776,5.976565815680866,769.2077120312196,946.6570913079655,978.5972950134784,0.6105942082433206,0.5221562285531678,0.5439385877901142,0.45606141220988583,1325.3579495136755,198.90277361465013,60.2454353832646,30.567489564701606,90.71187982716056,27.475618340091078
2461265.2568308334,2026-08-12T18:08:41.0Z,-1278.8776338100433,8.486395869878766,8.578013600058172,282.27073837693786,6.434840751344441,5.978499363378055,768.6148988822926,946.6570910435614,978.5963113025692,0.6109067974068628,0.522526793700276,0.5443499908343366,0.45565000916566345,1325.3579487733273,198.79197380600104,60.20319243254149,30.55219429225151,90.5795646867647,27.43158518368973
2461265.2568424074,2026-08-12T18:08:42.0Z,-1277.877639234066,8.4833303984749,8.574977743774372,282.27338181333397,6.436923170898128,5.980434103406144,768.0220747331788,946.6570907791616,978.5953275946413,0.6112193923821702,0.5228974191406045,0.544761461329545,0.45523853867045505,1325.357948032993,198.68116745091808,60.16095885304902,30.53689767442653,90.44732433169592,27.387586993275413
2461265.256853982,2026-08-12T18:08:43.0Z,-1276.8776044249535,8.480264834457532,8.571941813637533,282.27602537149613,6.439006958784303,5.982370114728306,767.4292157800293,946.6570905147564,978.5943438498397,0.6115320057207763,0.5232681197109949,0.5451730154135177,0.4548269845864823,1325.357947292642,198.5703501105829,60.118732951732476,30.521599097362913,90.31515356907848,27.343622025596474
2461265.256865556,2026-08-12T18:08:44.0Z,-1275.8776098489761,8.477199424500576,8.56890605395221,282.27866883872804,6.4410919484633995,5.9843072426155075,766.8363697087997,946.6570902503669,978.5933601474329,0.6118446122780472,0.5236388655467384,0.5455836037410974,0.4544163962589026,1325.3579465523353,198.45953072158062,60.07651813186198,30.506299793708894,90.18326475373364,27.299754869263342
2461265.25687713,2026-08-12T18:08:45.0Z,-1274.8776152729988,8.474134045277014,8.565870342598377,282.281312321399,6.4431782248754015,5.98624556598402,766.2435126639342,946.6570899859826,978.5923764479696,0.6121572246330399,0.5240096715152649,0.5459948189630058,0.45400518103699417,1325.357945812043,198.34870484548307,60.03431270003855,30.49099914967081,90.05133965182686,27.25588900581252
2461265.256888704,2026-08-12T18:08:46.0Z,-1273.8776206970215,8.471068696794399,8.562834679598717,282.28395581952276,6.445265789152341,5.988185085885593,765.6506446440541,946.6570897216028,978.5913927510933,0.6124698427862943,0.5243805375692608,0.546406202252256,0.453593797747744,1325.3579450717632,198.2378725021686,59.99211666188991,30.47569716692454,89.91946944569173,27.212052031592357
2461265.256900278,2026-08-12T18:08:47.0Z,-1272.8776261210442,8.46800337905761,8.55979906497328,282.28659933311565,6.447354642429366,5.990125803374878,765.057765664335,946.6570894572284,978.5904090572271,0.6127824667300185,0.5247514636516565,0.5468177026069545,0.4531822973930455,1325.3579443314986,198.12703371144718,59.94993002300975,30.46039384713563,89.78766431302301,27.168247016379873
2461265.256911852,2026-08-12T18:08:48.0Z,-1271.8776315450668,8.464938092074293,8.556763498744866,282.28924286219126,6.4494447858409805,5.992067719505916,764.464875717382,946.6570891928588,978.5894253660413,0.6130950964679441,0.5251224497189528,0.5472293011063036,0.45277069889369637,1325.3579435912477,198.01618849325934,59.90775278903384,30.445089191987034,89.65592805635895,27.12447509944164
2461265.256923426,2026-08-12T18:08:49.0Z,-1270.8776369690895,8.461872835851064,8.553727980935287,282.2918864067644,6.451536220523702,5.994010835334631,763.8719748103988,946.6570889284943,978.5884416778102,0.6134077319964113,0.5254934957189832,0.5476409883635099,0.45235901163649006,1325.3579428510116,197.9053368675353,59.865584965586095,30.42978320315944,89.52426258298489,27.080736846072845
2461265.2569350004,2026-08-12T18:08:50.0Z,-1269.877602159977,8.458807487071784,8.550692389441133,282.2945300732084,6.453629031838151,5.995955230168099,763.2790390840937,946.6570886641243,978.5874579527989,0.6137203858963005,0.5258646165384678,0.548052775445526,0.451947224554474,1325.3579421107595,197.79447439394926,59.82342486232161,30.414475266449763,89.39266373455635,27.037030829869366
2461265.2569465744,2026-08-12T18:08:51.0Z,-1268.8776075839996,8.455742292390195,8.547656968537014,282.2971736488208,6.45572305252958,5.997900748612824,762.6861162433402,946.65708839977,978.5864742701266,0.6140330330129069,0.5262357822708753,0.5484646261179821,0.4515353738820179,1325.357941370551,197.68361001281656,59.78127587719909,30.39916661526774,89.26114275748415,26.99336075435515
2461265.2569581484,2026-08-12T18:08:52.0Z,-1267.8776130080223,8.452677128488839,8.54462159611753,282.29981723997435,6.457818367909182,5.9998474699299615,762.0931824632341,946.6570881354205,978.5854905904475,0.6143456859091535,0.5266070077795506,0.5488765546245115,0.45112344537548854,1325.3579406303568,197.57273928412417,59.7391363195004,30.383856635470124,89.12969485812722,26.949725000209007
2461265.2569697225,2026-08-12T18:08:53.0Z,-1266.877618432045,8.449611995375319,8.54158627220553,282.3024608466829,6.459914979117959,6.001795395179596,761.5002377104291,946.6570878710763,978.5845069134934,0.6146583446025118,0.5269782930373867,0.5492885594995964,0.45071144050040357,1325.3579398901768,197.4618622279524,59.697006194875236,30.368545328755363,88.99832036865266,26.906123655653733
2461265.2569812965,2026-08-12T18:08:54.0Z,-1265.8776238560677,8.44654689305447,8.538550996821137,282.30510446896267,6.462012887300071,6.003744525424749,760.9072819878699,946.6570876067369,978.5835232393785,0.6149710090914865,0.5273496379948238,0.5496996818394027,0.45030031816059735,1325.3579391500107,197.350978864311,59.65488550893883,30.353232696811556,88.86720857190457,26.862613924509162
2461265.2569928705,2026-08-12T18:08:55.0Z,-1264.8776292800903,8.443481821533938,8.535515769987278,282.3077481068275,6.464112093599007,6.005694861727814,760.314315318691,946.6570873424032,978.5825395682333,0.6152836793639275,0.5277210425896525,0.5501112554212635,0.4498887445787365,1325.3579384098598,197.2400892133432,59.612774267349096,30.33791874134438,88.73609611678896,26.819116175993294
2461265.2570044445,2026-08-12T18:08:56.0Z,-1263.877634704113,8.440416780820426,8.532480591725955,282.31039176029174,6.466212599160277,6.007646405153064,759.7213376914634,946.6570870780738,978.5815558998188,0.6155963554257453,0.5280925067810762,0.5505230581276097,0.4494769418723903,1325.357937669722,197.12919329518178,59.57067247575221,30.32260346405736,88.60502695608962,26.775643689682877
2461265.2570160185,2026-08-12T18:08:57.0Z,-1262.8776401281357,8.437351770921563,8.529445462060112,282.3130354293694,6.468314405129991,6.009599156765334,759.1283490934562,946.6570868137505,978.5805722343734,0.6159090372837897,0.5284640305295064,0.5509350026393137,0.4490649973606863,1325.3579369296003,197.0182911300257,59.52858013981164,30.307286866662462,88.47401838631191,26.732201683369915
2461265.257027593,2026-08-12T18:08:58.0Z,-1261.8776053190231,8.434286668528186,8.526410258899201,282.31567922044144,6.4704175972988995,6.011553196271323,758.535325707924,946.6570865494211,978.5795885322166,0.6162217374964979,0.528835628712072,0.5513470773426753,0.4486529226573247,1325.3579361894624,196.90737827565138,59.48649557220747,30.291968334542073,88.3430707561624,26.688790097112886
2461265.257039167,2026-08-12T18:08:59.0Z,-1260.8776107430458,8.431221720276156,8.523375226488639,282.31832292079343,6.472522007586024,6.0135083675099015,757.9423152146842,946.6570862851075,978.5786048724561,0.6165344309223932,0.5292072714040807,0.5517592360183142,0.4482407639816858,1325.3579354493688,196.79646367672734,59.4444221648715,30.276649101993897,88.21219722735034,26.645413205631854
